EngagementID,ContentID,CampaignID,ProductId,EngagementDate,ContentType,Views,Clicks,Likes
3813,11,15,10,12/19/2023,VIDEO,534,15,0
3531,11,18,14,12/20/2023,SOCIAL MEDIA,182,7,0
805,10,17,9,12/20/2023,SOCIAL MEDIA,10,0,0
4594,49,7,18,12/21/2023,VIDEO,983,18,0
3131,14,9,16,12/22/2023,BLOG,315,11,0
2005,48,14,8,12/22/2023,VIDEO,673,30,1
1706,37,4,14,12/23/2023,VIDEO,203,9,0
1325,25,7,4,12/23/2023,SOCIAL MEDIA,154,7,0
1183,48,6,13,12/23/2023,VIDEO,540,23,0
4028,48,19,2,12/23/2023,BLOG,236,6,0
3255,10,6,1,12/24/2023,SOCIAL MEDIA,385,18,0
3363,41,18,11,12/24/2023,VIDEO,292,4,0
1412,23,11,4,12/24/2023,VIDEO,824,10,0
1018,46,15,15,12/24/2023,VIDEO,659,13,0
2252,34,7,3,12/25/2023,BLOG,769,22,0
2699,9,7,18,12/26/2023,BLOG,602,11,0
1552,39,16,17,12/26/2023,SOCIAL MEDIA,999,18,0
1033,46,11,19,12/26/2023,BLOG,928,38,1
1456,8,15,19,12/26/2023,VIDEO,818,25,1
1314,48,12,20,12/26/2023,SOCIAL MEDIA,803,12,0
858,20,8,2,12/27/2023,VIDEO,308,13,0
2394,5,16,11,12/27/2023,SOCIAL MEDIA,196,4,0
3282,1,1,19,12/27/2023,VIDEO,588,17,0
3225,30,1,10,12/27/2023,BLOG,900,41,0
3056,37,4,17,12/28/2023,BLOG,191,2,0
2291,35,2,5,12/28/2023,BLOG,808,29,1
2376,23,4,18,12/28/2023,BLOG,223,7,0
1619,33,9,18,12/28/2023,BLOG,906,18,0
532,44,15,13,12/28/2023,VIDEO,498,20,0
615,17,17,14,12/29/2023,BLOG,220,9,0
4031,16,6,14,12/29/2023,SOCIAL MEDIA,699,23,0
4076,20,4,13,12/29/2023,BLOG,19,0,0
1557,47,11,4,12/30/2023,BLOG,986,48,0
1000,49,7,16,12/31/2023,BLOG,189,3,0
1386,24,15,13,12/31/2023,VIDEO,731,12,0
3710,37,14,17,1/1/2024,VIDEO,3656,364,60
138,19,15,17,1/2/2024,VIDEO,2352,425,113
1591,29,6,8,1/2/2024,SOCIAL MEDIA,245,58,18
2767,49,8,17,1/2/2024,SOCIAL MEDIA,2252,252,63
2670,18,6,11,1/2/2024,SOCIAL MEDIA,1407,188,38
2464,41,1,13,1/3/2024,VIDEO,6185,1208,339
327,27,20,14,1/3/2024,BLOG,603,133,42
4211,28,19,4,1/3/2024,BLOG,1056,95,8
4592,33,20,13,1/3/2024,BLOG,106,8,1
4502,31,16,1,1/3/2024,BLOG,5441,417,33
1202,34,18,6,1/4/2024,VIDEO,3421,406,116
2804,13,6,13,1/4/2024,SOCIAL MEDIA,4265,1244,347
2526,40,10,14,1/5/2024,VIDEO,2438,779,79
579,16,2,12,1/5/2024,SOCIAL MEDIA,2410,207,22
2982,33,13,13,1/5/2024,VIDEO,1667,352,51
488,36,8,20,1/6/2024,BLOG,2132,373,80
939,12,9,16,1/6/2024,SOCIAL MEDIA,4662,1142,196
2514,47,3,20,1/6/2024,SOCIAL MEDIA,2410,703,215
2538,7,20,20,1/6/2024,BLOG,5128,1485,307
1976,41,6,3,1/6/2024,BLOG,2323,389,72
1951,21,7,1,1/6/2024,BLOG,4890,1495,165
2281,24,17,9,1/7/2024,VIDEO,4418,648,137
3897,41,1,14,1/7/2024,BLOG,5531,377,103
2981,8,8,16,1/8/2024,VIDEO,5240,751,105
2427,36,19,17,1/8/2024,VIDEO,5382,1091,311
1513,22,1,7,1/8/2024,SOCIAL MEDIA,2964,289,60
2482,43,15,14,1/9/2024,VIDEO,5677,1446,115
2301,44,8,13,1/9/2024,BLOG,1702,309,33
1441,15,12,10,1/9/2024,SOCIAL MEDIA,5919,550,48
3411,48,18,14,1/9/2024,VIDEO,5930,1428,155
1139,48,19,17,1/10/2024,VIDEO,1328,230,27
1409,35,9,12,1/11/2024,SOCIAL MEDIA,4142,965,160
900,49,11,5,1/11/2024,BLOG,322,84,17
801,36,16,16,1/11/2024,SOCIAL MEDIA,3646,648,88
1664,49,15,1,1/11/2024,BLOG,473,135,33
4339,5,14,20,1/11/2024,SOCIAL MEDIA,1912,386,63
3598,39,18,17,1/12/2024,SOCIAL MEDIA,376,42,11
3110,42,2,11,1/12/2024,BLOG,1678,220,61
927,32,10,15,1/12/2024,BLOG,4699,1447,401
963,1,7,7,1/13/2024,BLOG,4258,823,238
411,3,20,12,1/13/2024,BLOG,5430,1637,503
3936,40,20,1,1/14/2024,VIDEO,1445,452,72
4203,44,16,6,1/15/2024,SOCIAL MEDIA,3574,530,85
3459,36,16,7,1/15/2024,VIDEO,2444,651,82
830,44,17,4,1/15/2024,BLOG,2716,574,151
1839,29,16,2,1/16/2024,BLOG,837,57,4
1997,39,11,11,1/17/2024,VIDEO,1039,162,29
2716,48,6,8,1/17/2024,SOCIAL MEDIA,6335,733,189
4284,41,12,14,1/17/2024,SOCIAL MEDIA,5159,502,134
4305,28,15,16,1/17/2024,VIDEO,828,259,55
3904,17,10,5,1/18/2024,VIDEO,4571,943,74
3581,27,18,2,1/18/2024,SOCIAL MEDIA,4434,1319,286
3076,10,20,9,1/18/2024,SOCIAL MEDIA,2043,484,107
1851,14,17,7,1/18/2024,BLOG,6352,1232,290
438,21,4,17,1/18/2024,SOCIAL MEDIA,2678,661,186
180,39,11,12,1/18/2024,BLOG,4079,473,113
156,24,19,4,1/18/2024,SOCIAL MEDIA,1657,164,26
1646,14,16,6,1/19/2024,VIDEO,2395,759,128
3146,19,14,4,1/19/2024,BLOG,2558,823,122
4027,31,17,15,1/20/2024,VIDEO,5065,728,146
2695,35,1,3,1/20/2024,VIDEO,4184,373,62
2593,9,6,5,1/20/2024,VIDEO,5753,1060,273
139,48,11,12,1/20/2024,SOCIAL MEDIA,1629,404,51
955,18,5,4,1/20/2024,SOCIAL MEDIA,2269,648,51
356,23,2,5,1/21/2024,BLOG,3688,808,94
1470,47,12,5,1/21/2024,SOCIAL MEDIA,2482,188,55
1791,37,12,8,1/21/2024,VIDEO,4835,872,150
2160,10,10,4,1/21/2024,SOCIAL MEDIA,3264,883,221
1556,10,5,8,1/22/2024,SOCIAL MEDIA,1098,188,48
2756,7,10,2,1/22/2024,SOCIAL MEDIA,2076,298,75
2847,27,13,5,1/22/2024,SOCIAL MEDIA,910,216,46
2410,35,16,15,1/22/2024,SOCIAL MEDIA,5372,1685,434
3213,27,20,3,1/22/2024,SOCIAL MEDIA,1179,182,12
3398,39,8,9,1/22/2024,SOCIAL MEDIA,163,22,1
1438,40,16,11,1/23/2024,VIDEO,4649,1173,262
141,47,13,16,1/24/2024,VIDEO,861,264,30
61,47,16,7,1/24/2024,BLOG,2847,528,72
3537,41,5,2,1/24/2024,VIDEO,3595,716,200
4161,32,14,6,1/24/2024,SOCIAL MEDIA,2354,754,148
2050,22,2,2,1/25/2024,BLOG,2684,714,163
2300,50,16,12,1/26/2024,VIDEO,5160,981,75
849,11,19,9,1/26/2024,VIDEO,2281,520,42
4351,1,10,9,1/26/2024,SOCIAL MEDIA,3803,1081,110
3726,35,19,3,1/27/2024,BLOG,747,142,18
1360,22,4,19,1/27/2024,BLOG,5746,1768,170
529,40,18,3,1/27/2024,SOCIAL MEDIA,3633,668,147
3721,1,3,18,1/28/2024,SOCIAL MEDIA,269,39,7
3853,37,16,19,1/28/2024,VIDEO,5909,1572,388
4326,5,11,19,1/28/2024,BLOG,2982,513,35
4281,10,8,6,1/28/2024,VIDEO,5388,954,272
4229,49,15,12,1/28/2024,VIDEO,2080,561,58
3749,2,20,15,1/30/2024,BLOG,1974,398,65
3582,6,4,5,1/30/2024,BLOG,3426,405,45
1301,47,17,8,1/30/2024,SOCIAL MEDIA,3555,444,65
2044,28,12,10,1/30/2024,SOCIAL MEDIA,4893,591,46
2000,43,17,8,1/30/2024,BLOG,4113,979,177
2314,33,8,3,1/31/2024,SOCIAL MEDIA,4584,428,35
2730,45,18,10,2/1/2024,BLOG,945,223,17
1284,45,14,1,2/1/2024,VIDEO,6107,1918,310
247,40,9,1,2/1/2024,BLOG,5576,860,193
3157,27,12,7,2/1/2024,BLOG,4762,478,139
3857,15,8,16,2/1/2024,SOCIAL MEDIA,2314,433,36
4297,48,13,19,2/2/2024,VIDEO,6260,1944,614
2261,39,2,13,2/2/2024,VIDEO,3812,619,156
1768,30,5,14,2/3/2024,VIDEO,5074,1437,397
508,50,7,13,2/3/2024,VIDEO,5316,836,213
1865,39,1,17,2/4/2024,SOCIAL MEDIA,781,226,51
3102,1,13,18,2/4/2024,SOCIAL MEDIA,4442,1178,293
3295,42,20,4,2/5/2024,VIDEO,6068,1309,368
130,5,11,1,2/5/2024,SOCIAL MEDIA,2081,406,120
414,28,9,3,2/6/2024,SOCIAL MEDIA,4684,502,130
1394,15,5,1,2/6/2024,BLOG,238,25,3
2574,19,18,10,2/7/2024,SOCIAL MEDIA,949,191,15
2781,32,11,19,2/7/2024,VIDEO,3995,552,110
2866,20,9,13,2/8/2024,BLOG,5510,1357,190
2595,4,19,1,2/8/2024,BLOG,2991,808,60
1298,38,1,7,2/8/2024,VIDEO,3367,280,49
585,39,15,6,2/8/2024,SOCIAL MEDIA,4296,467,111
1813,12,12,14,2/9/2024,BLOG,4543,1407,200
3670,32,12,1,2/9/2024,VIDEO,4934,852,257
3750,41,11,10,2/10/2024,SOCIAL MEDIA,4298,967,251
1972,18,14,6,2/10/2024,VIDEO,4259,651,118
2827,3,11,17,2/10/2024,VIDEO,4528,538,67
2368,38,13,10,2/10/2024,SOCIAL MEDIA,5012,1462,227
429,22,13,13,2/10/2024,VIDEO,4450,814,251
785,50,12,15,2/10/2024,BLOG,6122,578,146
2431,48,16,9,2/11/2024,VIDEO,4531,534,114
3660,39,6,11,2/11/2024,VIDEO,4378,738,135
4565,35,15,15,2/11/2024,SOCIAL MEDIA,1102,313,89
4201,7,4,19,2/12/2024,BLOG,4307,520,83
2939,18,10,16,2/12/2024,VIDEO,3117,512,35
4218,6,8,14,2/13/2024,BLOG,5679,676,63
4091,29,20,8,2/13/2024,SOCIAL MEDIA,1681,144,29
3605,5,12,5,2/13/2024,BLOG,2436,522,58
4278,37,19,12,2/14/2024,BLOG,5199,1229,165
2253,8,18,10,2/15/2024,VIDEO,785,70,8
2249,15,3,7,2/15/2024,BLOG,5573,979,242
2081,41,9,2,2/15/2024,SOCIAL MEDIA,4103,404,94
1146,42,10,10,2/15/2024,BLOG,406,82,10
826,11,13,13,2/16/2024,SOCIAL MEDIA,1843,179,52
1743,38,12,20,2/16/2024,SOCIAL MEDIA,1955,183,32
3767,46,13,12,2/16/2024,BLOG,2129,239,74
2315,13,19,18,2/17/2024,SOCIAL MEDIA,1150,298,41
1133,15,8,7,2/17/2024,SOCIAL MEDIA,2030,198,21
1104,33,9,10,2/18/2024,VIDEO,5628,537,85
1551,9,12,11,2/18/2024,VIDEO,159,44,2
3216,21,15,2,2/18/2024,VIDEO,2754,220,56
3645,45,18,11,2/19/2024,SOCIAL MEDIA,572,99,14
3586,16,11,14,2/20/2024,VIDEO,4681,455,122
2116,42,18,4,2/20/2024,VIDEO,3314,618,61
1299,2,16,8,2/20/2024,BLOG,2916,580,39
1380,5,15,3,2/20/2024,SOCIAL MEDIA,1550,278,35
441,6,5,18,2/20/2024,SOCIAL MEDIA,5865,712,131
1389,31,16,6,2/21/2024,SOCIAL MEDIA,6109,1102,99
1907,9,5,17,2/21/2024,BLOG,791,200,27
2289,30,14,14,2/21/2024,BLOG,2817,178,37
3870,4,1,20,2/21/2024,BLOG,4000,1127,132
3631,24,17,11,2/22/2024,BLOG,3710,365,25
3417,6,3,8,2/22/2024,SOCIAL MEDIA,2364,563,70
3005,9,3,6,2/22/2024,BLOG,1840,331,89
2389,26,3,10,2/22/2024,SOCIAL MEDIA,2083,172,24
1037,26,20,13,2/22/2024,VIDEO,1957,462,40
757,47,6,3,2/23/2024,VIDEO,1101,146,28
3072,39,16,18,2/23/2024,SOCIAL MEDIA,610,134,24
3662,13,15,14,2/23/2024,SOCIAL MEDIA,4581,748,160
3455,11,12,3,2/24/2024,SOCIAL MEDIA,461,35,4
769,16,19,15,2/24/2024,SOCIAL MEDIA,1091,311,57
644,3,8,1,2/24/2024,VIDEO,1698,188,29
409,28,13,5,2/25/2024,BLOG,412,37,4
3469,17,20,3,2/25/2024,VIDEO,491,99,19
4286,41,1,5,2/25/2024,SOCIAL MEDIA,1010,128,33
2207,21,8,1,2/26/2024,SOCIAL MEDIA,3475,698,62
4068,30,13,7,2/27/2024,VIDEO,824,177,32
3688,36,18,4,2/28/2024,BLOG,2655,290,50
3609,37,13,3,2/28/2024,VIDEO,2945,195,47
2931,40,9,9,2/28/2024,VIDEO,3188,583,90
513,8,18,9,2/28/2024,BLOG,2506,408,87
754,27,13,1,3/1/2024,VIDEO,5309,1185,249
1405,12,14,10,3/1/2024,VIDEO,2658,555,76
3406,34,17,15,3/1/2024,SOCIAL MEDIA,1538,377,46
4409,50,8,2,3/1/2024,VIDEO,1159,155,37
2848,44,1,15,3/2/2024,SOCIAL MEDIA,5920,1216,146
2581,22,17,13,3/2/2024,BLOG,4882,817,116
1916,35,14,15,3/2/2024,VIDEO,5893,689,188
1874,22,4,11,3/2/2024,VIDEO,4160,839,175
871,37,11,10,3/3/2024,BLOG,6038,1012,131
699,35,11,3,3/3/2024,BLOG,3671,859,224
4354,5,11,3,3/3/2024,VIDEO,361,36,7
4127,12,10,18,3/3/2024,SOCIAL MEDIA,1065,125,25
1019,12,7,19,3/4/2024,BLOG,4207,916,254
1589,11,19,11,3/4/2024,SOCIAL MEDIA,445,93,15
2503,5,4,1,3/4/2024,BLOG,1505,439,126
3054,49,11,18,3/5/2024,BLOG,5345,962,216
4276,17,7,14,3/6/2024,SOCIAL MEDIA,2706,307,89
636,21,2,13,3/6/2024,SOCIAL MEDIA,5083,781,216
246,30,20,5,3/6/2024,VIDEO,4556,1277,256
437,43,5,11,3/7/2024,BLOG,3986,307,71
2704,31,6,14,3/7/2024,BLOG,823,120,24
1753,47,17,2,3/7/2024,SOCIAL MEDIA,4758,863,210
2165,41,19,17,3/7/2024,SOCIAL MEDIA,3552,248,53
3451,34,19,10,3/7/2024,BLOG,1835,546,153
4600,18,14,8,3/7/2024,VIDEO,2033,431,109
3987,5,5,1,3/8/2024,VIDEO,2654,632,72
2601,40,10,9,3/8/2024,VIDEO,4919,1253,235
647,19,19,19,3/8/2024,BLOG,4206,783,118
185,10,9,2,3/9/2024,BLOG,2229,255,66
1151,44,13,18,3/9/2024,VIDEO,4006,586,150
3819,26,19,17,3/9/2024,BLOG,1870,221,59
3523,20,16,4,3/9/2024,BLOG,2560,576,111
3647,23,3,17,3/10/2024,BLOG,3088,340,38
3212,27,3,6,3/10/2024,BLOG,831,239,20
3717,25,1,2,3/10/2024,BLOG,3088,714,197
2359,38,13,7,3/10/2024,SOCIAL MEDIA,2957,711,98
2073,27,16,1,3/10/2024,VIDEO,2036,363,53
2324,5,10,8,3/11/2024,SOCIAL MEDIA,776,148,42
2272,3,3,2,3/12/2024,VIDEO,373,97,14
877,22,18,7,3/12/2024,VIDEO,4090,345,48
4490,1,13,7,3/12/2024,VIDEO,1845,451,111
3796,13,13,20,3/13/2024,VIDEO,141,30,4
3841,8,12,4,3/13/2024,VIDEO,2442,184,38
234,23,11,7,3/13/2024,BLOG,191,41,7
2561,35,9,12,3/13/2024,BLOG,5719,580,67
4210,8,9,7,3/14/2024,BLOG,4755,312,52
3613,4,17,4,3/14/2024,BLOG,4552,493,84
3429,17,14,17,3/15/2024,VIDEO,2869,576,134
2521,7,6,16,3/15/2024,BLOG,3859,738,76
308,40,17,13,3/15/2024,VIDEO,1902,365,25
379,19,10,18,3/15/2024,VIDEO,1942,392,66
2480,46,12,7,3/16/2024,VIDEO,394,28,4
2841,27,11,13,3/17/2024,BLOG,3075,645,122
1953,47,13,11,3/17/2024,SOCIAL MEDIA,472,35,2
1761,46,7,20,3/17/2024,VIDEO,741,214,28
3516,18,3,13,3/17/2024,SOCIAL MEDIA,4299,485,82
3299,25,6,5,3/18/2024,VIDEO,2792,481,75
4320,19,7,1,3/18/2024,BLOG,1175,212,32
3898,46,15,19,3/18/2024,SOCIAL MEDIA,5101,1019,62
2949,1,14,3,3/18/2024,SOCIAL MEDIA,381,36,7
2547,8,6,20,3/18/2024,SOCIAL MEDIA,2612,554,133
351,24,18,12,3/19/2024,BLOG,478,30,4
9,48,13,16,3/19/2024,BLOG,5571,1527,123
4285,13,20,11,3/19/2024,VIDEO,2506,314,43
3187,46,14,1,3/19/2024,VIDEO,2212,234,28
3392,6,6,20,3/19/2024,BLOG,4948,1071,140
3938,38,13,3,3/20/2024,SOCIAL MEDIA,1510,320,69
2450,14,18,11,3/20/2024,SOCIAL MEDIA,5056,462,68
2644,4,3,20,3/20/2024,BLOG,4136,1100,152
1494,18,18,6,3/20/2024,BLOG,2213,273,17
4089,28,13,12,3/21/2024,SOCIAL MEDIA,5078,372,36
4526,41,20,18,3/21/2024,VIDEO,819,139,29
4507,23,11,14,3/22/2024,BLOG,1251,145,31
996,47,4,12,3/22/2024,SOCIAL MEDIA,5378,556,146
3738,46,3,7,3/23/2024,SOCIAL MEDIA,5682,997,185
3552,3,8,4,3/23/2024,BLOG,4600,515,151
2978,4,16,10,3/24/2024,BLOG,147,13,0
4189,34,5,11,3/24/2024,BLOG,1534,238,32
1665,17,13,6,3/24/2024,SOCIAL MEDIA,4362,388,70
2199,27,5,16,3/24/2024,VIDEO,4058,832,169
2125,32,18,19,3/24/2024,VIDEO,1806,236,23
2948,17,14,2,3/24/2024,VIDEO,1495,390,110
2232,34,16,2,3/25/2024,SOCIAL MEDIA,280,69,19
2318,30,13,1,3/25/2024,BLOG,2783,299,57
1729,24,19,19,3/25/2024,SOCIAL MEDIA,3437,810,202
774,39,5,10,3/25/2024,SOCIAL MEDIA,2369,688,178
340,6,20,14,3/25/2024,SOCIAL MEDIA,5854,1604,455
3958,3,18,19,3/25/2024,SOCIAL MEDIA,1477,110,23
3972,1,15,4,3/25/2024,VIDEO,5674,1262,128
3604,37,6,9,3/25/2024,VIDEO,5841,576,127
3424,12,3,19,3/25/2024,BLOG,1748,366,22
3575,26,14,5,3/27/2024,VIDEO,580,123,34
3227,36,20,8,3/27/2024,SOCIAL MEDIA,1810,312,65
3655,20,11,18,3/28/2024,SOCIAL MEDIA,2217,496,86
3991,28,4,10,3/28/2024,SOCIAL MEDIA,270,25,2
1317,25,19,5,3/28/2024,SOCIAL MEDIA,701,203,44
2236,32,4,14,3/28/2024,SOCIAL MEDIA,1049,175,32
2157,5,9,18,3/29/2024,SOCIAL MEDIA,2290,198,34
1413,46,3,19,3/29/2024,SOCIAL MEDIA,3591,465,74
1060,1,11,3,3/29/2024,SOCIAL MEDIA,2230,136,10
187,45,6,10,3/29/2024,BLOG,2478,717,197
3751,29,7,15,3/29/2024,SOCIAL MEDIA,5045,792,105
3515,14,6,15,3/29/2024,BLOG,4183,1209,98
3369,39,17,19,3/30/2024,BLOG,4464,874,89
3854,1,11,10,3/30/2024,BLOG,4228,267,62
4244,50,9,20,3/30/2024,SOCIAL MEDIA,5170,541,156
3412,2,19,4,3/31/2024,SOCIAL MEDIA,386,33,6
2992,30,12,4,3/31/2024,BLOG,5020,1050,154
729,50,17,6,3/31/2024,BLOG,4412,884,202
2612,20,4,11,3/31/2024,VIDEO,3003,694,62
787,40,11,11,4/1/2024,VIDEO,3650,603,132
40,18,4,4,4/2/2024,VIDEO,3222,793,215
2316,18,4,18,4/2/2024,SOCIAL MEDIA,5770,844,233
3342,13,19,1,4/2/2024,VIDEO,578,60,16
3860,37,10,4,4/2/2024,BLOG,539,68,17
3997,33,17,3,4/2/2024,SOCIAL MEDIA,711,120,21
4545,29,3,4,4/2/2024,VIDEO,1828,120,13
4584,15,19,4,4/3/2024,BLOG,4259,732,127
3379,24,5,20,4/3/2024,SOCIAL MEDIA,407,115,7
1868,9,2,17,4/3/2024,BLOG,3875,494,61
1588,40,2,12,4/3/2024,VIDEO,4510,1157,315
1215,16,14,18,4/3/2024,VIDEO,787,148,32
22,11,12,16,4/4/2024,VIDEO,5543,1288,357
2084,4,5,15,4/4/2024,SOCIAL MEDIA,4661,1127,205
4122,32,10,19,4/4/2024,VIDEO,2085,219,14
4585,2,11,2,4/4/2024,BLOG,2639,180,43
4533,28,16,15,4/5/2024,SOCIAL MEDIA,3367,615,47
3579,40,9,13,4/5/2024,VIDEO,1703,226,47
3423,19,3,20,4/6/2024,SOCIAL MEDIA,2106,206,33
498,2,4,18,4/6/2024,SOCIAL MEDIA,1734,452,125
1154,16,15,18,4/7/2024,SOCIAL MEDIA,4413,420,63
748,47,6,8,4/7/2024,BLOG,3383,574,42
3545,36,12,7,4/7/2024,VIDEO,4189,472,123
3470,14,8,18,4/8/2024,BLOG,5099,652,65
3724,23,19,9,4/8/2024,VIDEO,1597,322,61
1603,40,14,4,4/9/2024,VIDEO,1482,162,36
1777,45,3,3,4/10/2024,BLOG,640,61,3
2500,18,13,17,4/10/2024,SOCIAL MEDIA,1602,429,76
693,17,20,7,4/10/2024,SOCIAL MEDIA,3491,555,108
3745,29,18,16,4/10/2024,VIDEO,1307,232,21
4030,7,12,17,4/10/2024,BLOG,2664,413,47
4277,9,10,16,4/10/2024,BLOG,3110,412,56
3338,43,9,16,4/10/2024,BLOG,2194,580,131
1180,45,1,19,4/11/2024,VIDEO,1152,307,88
2606,32,2,8,4/11/2024,BLOG,1725,435,88
1499,24,15,6,4/11/2024,SOCIAL MEDIA,4293,918,162
4534,35,13,12,4/12/2024,BLOG,712,141,35
3219,12,11,20,4/13/2024,VIDEO,4476,1178,252
3186,9,10,15,4/13/2024,VIDEO,2652,334,23
4622,6,18,2,4/14/2024,SOCIAL MEDIA,3052,374,50
3416,18,19,15,4/15/2024,VIDEO,2144,404,43
2585,19,13,15,4/15/2024,BLOG,3312,787,197
455,39,19,19,4/15/2024,VIDEO,58,4,0
374,24,10,15,4/15/2024,BLOG,5248,1210,333
99,26,17,4,4/15/2024,BLOG,3511,479,119
368,8,15,8,4/16/2024,VIDEO,4897,982,185
363,39,20,1,4/17/2024,VIDEO,2018,441,97
457,36,16,1,4/17/2024,SOCIAL MEDIA,3815,1077,67
122,13,6,12,4/17/2024,VIDEO,5471,615,63
2698,27,18,10,4/17/2024,BLOG,1698,309,66
1952,33,9,8,4/17/2024,VIDEO,1756,487,56
3538,17,9,14,4/17/2024,SOCIAL MEDIA,3361,854,164
4337,21,8,1,4/17/2024,BLOG,3813,889,148
3687,46,15,20,4/18/2024,BLOG,5490,380,98
4477,29,7,16,4/19/2024,BLOG,2814,314,64
2098,28,7,16,4/19/2024,BLOG,3662,430,119
2012,35,7,9,4/19/2024,VIDEO,863,90,25
161,39,18,19,4/19/2024,BLOG,4407,1105,180
873,40,7,18,4/20/2024,SOCIAL MEDIA,955,96,23
2222,30,8,12,4/20/2024,VIDEO,4786,612,95
1794,25,9,8,4/21/2024,VIDEO,5150,1425,277
2882,8,1,12,4/22/2024,SOCIAL MEDIA,5305,495,126
2775,17,1,11,4/22/2024,BLOG,5086,1337,276
440,9,5,20,4/22/2024,BLOG,175,18,3
890,29,3,6,4/23/2024,SOCIAL MEDIA,2590,198,50
3316,10,17,5,4/23/2024,BLOG,916,237,17
3305,39,11,10,4/23/2024,SOCIAL MEDIA,5579,1323,355
4247,17,7,6,4/23/2024,BLOG,118,16,2
3499,47,18,19,4/24/2024,SOCIAL MEDIA,1644,348,29
1329,23,16,1,4/24/2024,VIDEO,3112,763,114
208,31,15,18,4/24/2024,BLOG,131,32,2
2831,15,14,8,4/24/2024,BLOG,3493,603,61
1805,2,6,1,4/24/2024,SOCIAL MEDIA,3412,947,144
1687,46,2,2,4/25/2024,VIDEO,229,30,7
2701,18,6,4,4/25/2024,BLOG,886,104,11
2761,41,8,2,4/25/2024,SOCIAL MEDIA,4542,1110,147
2569,46,13,13,4/25/2024,BLOG,3935,252,25
486,17,10,13,4/25/2024,VIDEO,2158,254,50
3551,29,8,5,4/25/2024,BLOG,4653,292,32
4175,30,10,19,4/25/2024,SOCIAL MEDIA,3946,648,105
3843,27,11,3,4/26/2024,BLOG,5442,418,61
329,18,3,19,4/27/2024,VIDEO,3374,773,197
484,30,1,7,4/28/2024,SOCIAL MEDIA,4059,459,67
692,13,15,9,4/28/2024,VIDEO,1514,294,61
1987,10,8,6,4/28/2024,VIDEO,2910,577,157
4252,32,10,4,4/28/2024,SOCIAL MEDIA,4265,285,44
3312,46,13,7,4/28/2024,VIDEO,4724,863,161
3167,47,17,7,4/28/2024,BLOG,2711,674,88
3300,21,6,2,4/29/2024,VIDEO,283,15,2
4303,16,20,12,4/29/2024,VIDEO,2246,317,69
3968,7,16,11,4/29/2024,VIDEO,5010,481,27
182,7,20,12,4/29/2024,VIDEO,422,68,6
1143,9,11,10,4/29/2024,BLOG,2860,731,44
842,46,18,6,4/29/2024,BLOG,4712,1159,200
1292,1,1,7,4/30/2024,VIDEO,5100,528,95
70,12,12,11,4/30/2024,SOCIAL MEDIA,228,49,10
4415,12,17,20,4/30/2024,VIDEO,545,63,6
3092,20,5,2,4/30/2024,BLOG,1187,320,36
3884,11,7,17,5/1/2024,BLOG,3790,535,133
3815,1,12,8,5/1/2024,VIDEO,4762,564,50
75,11,13,18,5/1/2024,VIDEO,565,137,12
950,4,16,15,5/1/2024,SOCIAL MEDIA,4287,1059,71
2028,17,11,18,5/1/2024,SOCIAL MEDIA,462,55,3
2475,31,8,5,5/1/2024,VIDEO,4244,1056,181
2303,38,3,3,5/2/2024,SOCIAL MEDIA,895,105,19
1208,29,15,20,5/2/2024,SOCIAL MEDIA,689,80,15
3349,43,17,2,5/2/2024,BLOG,4117,870,165
3393,49,11,13,5/3/2024,VIDEO,2063,557,136
3668,23,16,18,5/3/2024,BLOG,1227,157,31
4559,47,15,7,5/3/2024,VIDEO,5448,1134,253
155,3,17,11,5/3/2024,BLOG,4350,269,33
2575,11,2,20,5/3/2024,SOCIAL MEDIA,4079,550,111
2741,35,12,5,5/3/2024,SOCIAL MEDIA,2591,430,96
2584,33,8,7,5/4/2024,SOCIAL MEDIA,905,239,52
2137,33,20,11,5/4/2024,BLOG,154,13,3
4523,21,16,17,5/4/2024,VIDEO,3720,753,55
4107,30,13,12,5/4/2024,BLOG,3367,651,140
4355,46,2,7,5/5/2024,VIDEO,4416,908,129
3918,49,12,7,5/5/2024,BLOG,2894,775,60
1674,28,11,7,5/5/2024,SOCIAL MEDIA,3430,228,17
100,32,15,13,5/5/2024,VIDEO,2657,175,34
337,5,15,5,5/5/2024,VIDEO,1915,382,75
1336,31,2,15,5/5/2024,BLOG,5023,788,162
1086,4,9,19,5/5/2024,BLOG,4515,331,50
896,47,13,17,5/6/2024,SOCIAL MEDIA,3544,642,135
659,12,15,11,5/6/2024,VIDEO,2104,131,24
2706,20,2,13,5/6/2024,VIDEO,4256,672,180
646,43,17,15,5/7/2024,BLOG,1039,224,44
738,11,15,10,5/7/2024,SOCIAL MEDIA,1022,108,28
1097,7,11,16,5/7/2024,VIDEO,60,14,1
1355,15,20,11,5/7/2024,BLOG,4537,495,90
3639,20,19,10,5/7/2024,BLOG,2322,404,48
1745,26,19,16,5/8/2024,SOCIAL MEDIA,4093,835,77
1790,41,5,5,5/8/2024,SOCIAL MEDIA,3289,440,114
2481,9,17,1,5/9/2024,BLOG,2523,262,30
471,2,4,5,5/9/2024,VIDEO,2972,216,34
417,29,6,2,5/9/2024,BLOG,3275,256,43
3859,50,10,20,5/9/2024,VIDEO,1230,295,28
4467,30,6,10,5/9/2024,BLOG,4049,966,63
